businessID,registrationYear,businessAddress,businessType,yearsOfOperation,certificateOfPotability,pestControl,sanitaryPermit,sanitaryOrder01,sanitaryOrder02,resolutionStatus,pastRenewalBehavior,willRenew,isDelayed
7416,2024,Bagong Ilog,Water Refilling,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7417,2023,San Miguel,Internet Café,2,1,1,1,0,0,Unpaid,Always,No,0
7418,2022,Bagong Ilog,Laundry,3,1,1,1,0,0,Paid,Always,Yes,0
7419,2021,Kapitolyo,Mini-Mart,4,1,1,1,0,0,Paid,Always,Yes,0
7420,2025,Malinao,Auto Repair,0,1,1,1,0,0,Paid,Always,No,0
7421,2022,Maybunga,Auto Repair,3,1,1,1,0,0,Paid,Never,Yes,0
7422,2024,Santolan,Water Refilling,1,1,1,1,0,0,Paid,Always,Yes,0
7423,2023,Ugong,Internet Café,2,1,1,1,0,0,Paid,Always,Yes,0
7424,2023,Bagong Ilog,Pharmacy,2,1,1,0,0,0,Paid,Always,Yes,0
7425,2024,Kapitolyo,Internet Café,1,0,1,1,0,0,Paid,Always,No,0
7426,2023,Kapitolyo,Internet Café,2,1,1,1,0,0,Paid,Always,Yes,0
7427,2022,Bagong Ilog,Salon,4,1,1,1,0,0,Unpaid,Always,Yes,0
7428,2023,Kapitolyo,Mini-Mart,3,1,1,0,0,0,Paid,Never,Yes,1
7429,2024,Dela Paz,Salon,2,1,1,1,0,0,Paid,Never,No,0
7430,2024,Ugong,Pharmacy,2,1,0,1,0,1,Paid,Always,Yes,0
7431,2023,Santolan,Mini-Mart,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7432,2024,Malinao,Internet Café,2,1,1,1,1,0,Paid,Always,Yes,0
7433,2022,Pineda,Laundry,4,1,0,1,0,0,Unpaid,Sometimes,Yes,1
7434,2022,Oranbo,Pharmacy,4,0,1,0,0,0,Unpaid,Always,Yes,0
7435,2021,Pinagbuhatan,Water Refilling,5,1,1,0,0,0,Paid,Always,Yes,0
7436,2025,Dela Paz,Printing Shop,1,1,1,1,0,0,Paid,Sometimes,Yes,0
7437,2022,Dela Paz,Water Refilling,3,1,1,1,0,1,Paid,Always,Yes,0
7438,2022,Oranbo,Water Refilling,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7439,2023,Bagong Ilog,Grocery,3,1,1,1,0,0,Unpaid,Never,Yes,0
7440,2022,Santolan,Fast Food,3,1,1,1,0,0,Paid,Always,No,0
7441,2024,Santolan,Mini-Mart,2,1,1,1,0,0,Paid,Always,Yes,0
7442,2021,Maybunga,Printing Shop,4,0,1,1,0,0,Paid,Always,Yes,0
7443,2022,Bagong Ilog,Internet Café,4,1,0,1,0,0,Unpaid,Sometimes,No,0
7444,2024,Sta. Lucia,Internet Café,1,1,0,0,0,0,Paid,Sometimes,Yes,0
7445,2023,Kapitolyo,Mini-Mart,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7446,2025,Kapitolyo,Printing Shop,0,1,1,1,0,1,Paid,Always,Yes,0
7447,2024,San Miguel,Salon,2,1,0,0,0,0,Paid,Always,Yes,0
7448,2023,Malinao,Fast Food,3,1,1,1,1,0,Paid,Sometimes,Yes,0
7449,2024,Pineda,Water Refilling,1,1,1,0,0,0,Paid,Always,Yes,0
7450,2022,Santolan,Salon,3,0,1,1,0,0,Paid,Sometimes,Yes,0
7451,2024,Maybunga,Salon,1,0,1,1,0,0,Paid,Sometimes,Yes,0
7452,2023,Maybunga,Water Refilling,2,0,1,1,0,0,Paid,Always,Yes,0
7453,2023,Ugong,Hardware,2,1,1,1,0,0,Paid,Never,Yes,0
7454,2024,Bagong Ilog,Printing Shop,1,1,1,1,0,0,Unpaid,Sometimes,No,1
7455,2025,Santolan,Internet Café,0,1,1,1,0,0,Paid,Always,Yes,0
7456,2025,Pineda,Grocery,0,1,0,0,0,0,Paid,Sometimes,Yes,0
7457,2024,Dela Paz,Water Refilling,1,0,1,1,0,0,Paid,Sometimes,Yes,0
7458,2023,San Miguel,Laundry,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7459,2022,Rosario,Water Refilling,4,1,1,0,0,0,Paid,Always,Yes,0
7460,2023,Rosario,Auto Repair,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7461,2024,San Miguel,Auto Repair,2,1,1,1,1,0,Paid,Sometimes,Yes,0
7462,2023,Kapitolyo,Pharmacy,2,1,1,1,0,0,Paid,Always,Yes,0
7463,2025,Sta. Lucia,Hardware,1,1,1,1,0,0,Paid,Always,Yes,0
7464,2023,Santolan,Water Refilling,2,1,1,1,0,0,Paid,Sometimes,No,0
7465,2023,Dela Paz,Internet Café,3,1,1,1,0,0,Paid,Always,Yes,0
7466,2023,Bagong Ilog,Hardware,2,1,0,1,0,0,Paid,Sometimes,No,0
7467,2025,Pineda,Internet Café,0,1,1,1,0,0,Paid,Sometimes,Yes,0
7468,2024,Oranbo,Mini-Mart,1,0,1,1,0,0,Paid,Always,No,0
7469,2024,Ugong,Hardware,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7470,2023,Bagong Ilog,Restaurant,2,1,1,1,0,0,Unpaid,Always,Yes,0
7471,2025,Pinagbuhatan,Restaurant,0,1,0,1,0,0,Paid,Always,No,0
7472,2021,Bagong Ilog,Pharmacy,4,1,0,1,0,0,Paid,Always,Yes,0
7473,2025,Bagong Ilog,Hardware,1,1,1,1,0,1,Paid,Always,Yes,0
7474,2024,Malinao,Restaurant,2,1,0,0,0,0,Unpaid,Sometimes,Yes,0
7475,2023,Santolan,Restaurant,2,0,1,1,0,0,Unpaid,Always,Yes,0
7476,2024,Sta. Lucia,Laundry,1,0,1,1,0,0,Paid,Always,Yes,0
7477,2024,Ugong,Auto Repair,2,1,1,1,0,0,Paid,Always,Yes,0
7478,2021,Malinao,Grocery,5,1,1,1,0,0,Paid,Always,Yes,1
7479,2025,Santolan,Salon,0,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7480,2023,Manggahan,Water Refilling,2,1,0,1,0,0,Paid,Always,Yes,0
7481,2023,Ugong,Restaurant,2,1,1,1,0,0,Paid,Never,No,0
7482,2022,Santolan,Salon,4,0,1,1,0,0,Paid,Sometimes,Yes,0
7483,2023,Rosario,Salon,3,1,0,1,0,0,Paid,Sometimes,Yes,0
7484,2024,Malinao,Hardware,1,1,1,1,0,0,Unpaid,Always,Yes,0
7485,2023,Manggahan,Hardware,3,1,0,1,0,0,Paid,Always,Yes,0
7486,2024,Kapitolyo,Water Refilling,2,1,1,1,0,0,Paid,Always,Yes,0
7487,2023,Ugong,Auto Repair,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7488,2025,Pinagbuhatan,Printing Shop,0,1,0,0,0,0,Unpaid,Always,Yes,0
7489,2024,Pineda,Mini-Mart,1,1,0,1,0,0,Paid,Always,Yes,0
7490,2025,Pinagbuhatan,Salon,1,1,1,1,0,0,Paid,Never,Yes,0
7491,2022,Rosario,Mini-Mart,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7492,2023,Rosario,Auto Repair,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7493,2023,Dela Paz,Pharmacy,3,0,1,1,0,0,Paid,Always,Yes,0
7494,2024,Dela Paz,Grocery,2,1,1,0,0,0,Paid,Sometimes,No,0
7495,2025,San Miguel,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,No,0
7496,2021,Kapitolyo,Laundry,5,1,1,1,0,0,Paid,Sometimes,Yes,0
7497,2021,San Miguel,Auto Repair,4,1,0,0,0,0,Paid,Never,Yes,0
7498,2025,Pinagbuhatan,Restaurant,1,1,0,1,1,0,Paid,Always,Yes,0
7499,2022,Malinao,Fast Food,3,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7500,2024,Bagong Ilog,Printing Shop,2,1,1,1,0,0,Paid,Always,No,0
7501,2024,Santolan,Mini-Mart,1,1,1,0,0,0,Unpaid,Sometimes,No,0
7502,2025,Oranbo,Pharmacy,1,0,1,1,0,0,Paid,Sometimes,No,0
7503,2022,Pineda,Internet Café,3,1,1,1,1,0,Paid,Sometimes,Yes,0
7504,2022,Manggahan,Mini-Mart,3,1,1,1,0,0,Unpaid,Always,Yes,0
7505,2024,Pineda,Printing Shop,2,1,1,1,0,0,Paid,Always,Yes,0
7506,2025,Rosario,Salon,1,0,1,1,0,0,Paid,Sometimes,Yes,0
7507,2023,Sta. Lucia,Mini-Mart,2,1,1,1,0,0,Paid,Never,No,0
7508,2023,San Miguel,Laundry,3,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7509,2024,Bagong Ilog,Auto Repair,1,1,1,1,0,0,Paid,Always,Yes,0
7510,2025,Kapitolyo,Restaurant,0,1,1,1,0,0,Paid,Sometimes,Yes,0
7511,2025,Sta. Lucia,Restaurant,0,1,0,1,0,0,Paid,Always,Yes,0
7512,2025,Maybunga,Printing Shop,0,1,1,1,1,0,Paid,Always,No,0
7513,2021,Ugong,Internet Café,5,1,1,1,0,0,Paid,Always,Yes,0
7514,2022,Maybunga,Printing Shop,4,1,1,0,0,0,Paid,Sometimes,Yes,0
7515,2024,Maybunga,Hardware,2,1,1,1,0,0,Paid,Always,No,0
7516,2025,Malinao,Salon,1,1,1,1,1,0,Unpaid,Sometimes,No,0
7517,2023,Malinao,Auto Repair,3,0,1,1,0,0,Paid,Sometimes,No,0
7518,2022,San Miguel,Mini-Mart,3,1,1,1,0,0,Paid,Never,Yes,0
7519,2025,Dela Paz,Internet Café,1,1,1,1,0,0,Paid,Always,Yes,0
7520,2021,Dela Paz,Grocery,5,1,1,0,1,0,Paid,Always,No,0
7521,2023,Maybunga,Laundry,3,0,0,1,0,0,Paid,Always,No,1
7522,2024,Sta. Lucia,Hardware,1,1,1,0,0,0,Paid,Always,Yes,0
7523,2024,Manggahan,Hardware,2,1,1,1,0,0,Paid,Always,Yes,0
7524,2025,Rosario,Pharmacy,1,1,0,1,0,0,Paid,Always,Yes,0
7525,2023,Dela Paz,Fast Food,3,1,1,1,0,0,Paid,Sometimes,Yes,0
7526,2024,Maybunga,Printing Shop,2,1,1,1,0,0,Paid,Always,Yes,0
7527,2024,Bagong Ilog,Pharmacy,2,1,1,0,0,0,Paid,Always,Yes,0
7528,2024,Ugong,Grocery,1,1,1,1,0,0,Paid,Always,No,0
7529,2024,Sta. Lucia,Internet Café,2,0,1,1,1,0,Paid,Always,Yes,1
7530,2023,Sta. Lucia,Water Refilling,3,1,1,1,0,0,Paid,Never,No,0
7531,2021,Santolan,Laundry,5,1,1,1,0,0,Paid,Sometimes,No,0
7532,2022,Dela Paz,Internet Café,3,1,1,1,0,0,Paid,Always,Yes,0
7533,2022,San Miguel,Salon,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7534,2024,San Miguel,Laundry,2,1,1,1,1,0,Paid,Sometimes,Yes,0
7535,2025,Pinagbuhatan,Hardware,0,1,1,1,0,0,Paid,Always,Yes,0
7536,2025,Bagong Ilog,Fast Food,1,1,1,1,0,0,Unpaid,Always,No,0
7537,2025,Malinao,Hardware,0,1,0,1,0,0,Paid,Never,Yes,0
7538,2023,Kapitolyo,Salon,3,0,1,1,0,0,Unpaid,Always,No,0
7539,2023,Rosario,Water Refilling,2,1,0,1,0,0,Paid,Sometimes,No,0
7540,2023,Manggahan,Grocery,2,1,1,1,0,0,Paid,Sometimes,No,0
7541,2022,Oranbo,Pharmacy,3,1,1,1,1,0,Paid,Always,Yes,0
7542,2021,Bagong Ilog,Hardware,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7543,2024,Pineda,Water Refilling,2,1,1,1,0,0,Paid,Always,Yes,0
7544,2025,Santolan,Auto Repair,0,1,0,1,1,0,Paid,Always,Yes,0
7545,2022,Ugong,Fast Food,3,1,0,1,0,0,Paid,Always,Yes,0
7546,2021,Pinagbuhatan,Laundry,5,0,1,0,0,0,Paid,Always,Yes,0
7547,2025,Sta. Lucia,Grocery,1,1,1,1,0,0,Paid,Sometimes,No,0
7548,2023,Bagong Ilog,Internet Café,2,1,1,1,0,0,Paid,Always,Yes,0
7549,2025,Pinagbuhatan,Water Refilling,0,1,1,1,1,0,Paid,Always,Yes,0
7550,2025,Santolan,Fast Food,1,0,0,1,0,0,Paid,Sometimes,Yes,0
7551,2025,Maybunga,Grocery,0,0,0,1,0,0,Unpaid,Always,No,0
7552,2023,Pinagbuhatan,Water Refilling,3,1,1,1,1,0,Paid,Sometimes,Yes,0
7553,2024,San Miguel,Auto Repair,2,1,1,1,0,0,Paid,Always,Yes,0
7554,2024,Malinao,Restaurant,1,1,1,1,0,0,Paid,Sometimes,Yes,0
7555,2024,Sta. Lucia,Salon,2,1,1,1,0,0,Paid,Always,Yes,0
7556,2023,Maybunga,Restaurant,3,0,0,1,0,0,Paid,Sometimes,Yes,0
7557,2022,Bagong Ilog,Grocery,3,1,0,1,1,0,Unpaid,Never,No,0
7558,2024,Kapitolyo,Restaurant,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7559,2024,Ugong,Water Refilling,2,1,1,1,0,0,Paid,Never,Yes,0
7560,2025,San Miguel,Fast Food,0,1,0,1,0,0,Unpaid,Always,Yes,0
7561,2025,Santolan,Water Refilling,1,1,1,1,0,0,Paid,Always,Yes,0
7562,2024,Maybunga,Restaurant,2,1,1,0,0,0,Paid,Always,Yes,0
7563,2022,San Miguel,Salon,3,1,1,1,0,0,Unpaid,Always,Yes,0
7564,2025,Malinao,Salon,1,1,1,0,0,0,Paid,Always,Yes,0
7565,2024,Maybunga,Auto Repair,2,1,1,1,0,0,Paid,Sometimes,No,0
7566,2025,Rosario,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,Yes,0
7567,2025,Rosario,Grocery,1,1,1,1,0,0,Paid,Always,Yes,0
7568,2021,Maybunga,Laundry,4,1,1,1,0,0,Paid,Always,Yes,0
7569,2025,Dela Paz,Salon,1,1,1,1,0,0,Paid,Always,Yes,0
7570,2021,Maybunga,Mini-Mart,4,1,1,1,1,0,Paid,Sometimes,No,0
7571,2023,Rosario,Salon,3,1,1,0,0,0,Paid,Sometimes,Yes,0
7572,2024,Bagong Ilog,Printing Shop,1,1,1,1,0,0,Unpaid,Sometimes,No,0
7573,2022,Pinagbuhatan,Auto Repair,4,1,1,1,0,0,Paid,Sometimes,No,0
7574,2025,Kapitolyo,Laundry,0,1,0,1,0,0,Paid,Sometimes,Yes,0
7575,2021,Ugong,Pharmacy,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7576,2022,San Miguel,Mini-Mart,4,1,1,1,0,0,Paid,Always,Yes,0
7577,2024,San Miguel,Printing Shop,2,0,1,0,0,0,Paid,Always,Yes,0
7578,2025,Santolan,Salon,0,1,1,1,0,0,Paid,Sometimes,Yes,0
7579,2025,Ugong,Restaurant,0,0,1,1,0,0,Unpaid,Sometimes,No,1
7580,2025,Manggahan,Water Refilling,0,1,0,1,0,0,Paid,Always,Yes,0
7581,2024,Rosario,Fast Food,1,1,1,1,0,0,Paid,Sometimes,No,0
7582,2023,Oranbo,Mini-Mart,2,1,0,1,0,0,Paid,Always,Yes,0
7583,2021,Oranbo,Salon,4,1,0,1,0,0,Paid,Always,Yes,0
7584,2022,Manggahan,Water Refilling,4,1,1,1,0,0,Paid,Always,Yes,0
7585,2024,Kapitolyo,Grocery,2,1,1,0,0,0,Paid,Always,Yes,0
7586,2024,Malinao,Laundry,1,1,1,1,0,1,Unpaid,Always,Yes,0
7587,2023,Ugong,Fast Food,2,0,1,1,0,0,Paid,Always,No,0
7588,2025,Pineda,Hardware,1,1,1,1,1,0,Paid,Always,Yes,1
7589,2024,Kapitolyo,Auto Repair,1,1,0,0,0,0,Unpaid,Always,Yes,0
7590,2021,Santolan,Pharmacy,4,1,0,1,0,0,Paid,Always,Yes,0
7591,2022,Maybunga,Restaurant,4,1,1,1,0,1,Paid,Always,No,0
7592,2025,Malinao,Mini-Mart,1,1,1,1,0,0,Paid,Sometimes,Yes,0
7593,2025,Pinagbuhatan,Pharmacy,0,1,1,1,0,0,Paid,Always,Yes,0
7594,2025,Pineda,Auto Repair,1,1,1,1,1,0,Paid,Always,Yes,1
7595,2022,Ugong,Fast Food,3,0,1,1,0,0,Unpaid,Always,Yes,1
7596,2025,Ugong,Pharmacy,1,1,1,1,0,0,Unpaid,Sometimes,No,0
7597,2022,Oranbo,Laundry,3,0,1,1,0,1,Unpaid,Sometimes,No,0
7598,2021,Manggahan,Grocery,4,0,1,1,0,0,Paid,Always,Yes,0
7599,2025,Bagong Ilog,Restaurant,0,1,1,1,0,0,Paid,Never,Yes,0
7600,2023,Sta. Lucia,Fast Food,2,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7601,2024,Manggahan,Mini-Mart,2,1,1,1,0,0,Paid,Always,No,0
7602,2022,Kapitolyo,Laundry,4,1,0,1,0,0,Paid,Always,Yes,0
7603,2024,San Miguel,Laundry,2,1,0,1,0,0,Paid,Never,No,0
7604,2025,Manggahan,Water Refilling,0,1,1,1,0,0,Paid,Always,Yes,0
7605,2023,Bagong Ilog,Grocery,3,1,1,1,0,0,Unpaid,Always,Yes,0
7606,2024,Pinagbuhatan,Hardware,1,1,1,1,0,0,Paid,Always,No,0
7607,2022,Sta. Lucia,Grocery,3,0,1,1,1,0,Unpaid,Always,Yes,0
7608,2024,Malinao,Grocery,2,1,1,1,0,0,Paid,Always,Yes,0
7609,2023,Dela Paz,Printing Shop,3,1,1,1,0,0,Paid,Always,Yes,1
7610,2022,Rosario,Laundry,3,1,0,1,0,0,Paid,Always,Yes,0
7611,2023,Ugong,Hardware,2,1,1,1,1,0,Paid,Sometimes,Yes,0
7612,2022,Kapitolyo,Salon,4,1,1,1,1,0,Paid,Never,No,0
7613,2025,Kapitolyo,Water Refilling,1,0,1,1,0,0,Paid,Sometimes,Yes,0
7614,2023,Maybunga,Grocery,3,1,1,1,0,0,Paid,Always,Yes,0
7615,2022,Manggahan,Salon,4,0,1,1,0,0,Paid,Always,Yes,0
7616,2023,Pineda,Printing Shop,3,1,1,1,1,0,Paid,Always,Yes,0
7617,2023,Pinagbuhatan,Hardware,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7618,2025,Santolan,Grocery,0,1,0,1,1,0,Paid,Sometimes,Yes,1
7619,2025,Ugong,Restaurant,0,1,1,1,1,0,Paid,Always,No,0
7620,2023,Bagong Ilog,Salon,3,1,1,1,0,0,Paid,Always,Yes,0
7621,2025,San Miguel,Salon,0,0,0,0,0,0,Paid,Never,No,0
7622,2024,Bagong Ilog,Restaurant,2,1,1,1,0,0,Paid,Always,No,0
7623,2022,Manggahan,Salon,4,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7624,2024,Malinao,Pharmacy,2,1,1,0,0,0,Unpaid,Always,Yes,0
7625,2024,San Miguel,Grocery,1,1,1,1,0,0,Unpaid,Sometimes,No,0
7626,2024,Pineda,Mini-Mart,1,1,1,1,0,0,Paid,Sometimes,No,0
7627,2025,Bagong Ilog,Salon,0,0,0,1,0,0,Paid,Sometimes,Yes,0
7628,2023,Kapitolyo,Auto Repair,2,1,1,1,0,0,Unpaid,Never,No,0
7629,2025,Pineda,Internet Café,1,1,0,1,0,0,Paid,Always,Yes,0
7630,2025,Santolan,Hardware,1,1,1,1,0,0,Paid,Always,Yes,0
7631,2024,Sta. Lucia,Auto Repair,1,1,1,1,0,1,Paid,Always,Yes,0
7632,2024,Pineda,Restaurant,1,1,1,1,1,0,Unpaid,Always,Yes,0
7633,2023,Ugong,Printing Shop,3,1,1,1,0,0,Paid,Sometimes,Yes,0
7634,2025,Pinagbuhatan,Grocery,0,1,1,1,0,1,Paid,Sometimes,No,0
7635,2024,San Miguel,Printing Shop,1,1,0,1,0,0,Unpaid,Always,Yes,0
7636,2021,Ugong,Grocery,5,1,1,1,0,0,Paid,Never,No,0
7637,2023,Maybunga,Printing Shop,2,1,1,1,0,0,Paid,Always,Yes,0
7638,2024,Bagong Ilog,Auto Repair,1,1,0,1,0,0,Paid,Sometimes,Yes,0
7639,2021,Oranbo,Printing Shop,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7640,2021,Bagong Ilog,Salon,5,1,1,1,0,0,Paid,Always,Yes,0
7641,2024,Maybunga,Hardware,1,1,1,1,0,0,Paid,Sometimes,Yes,0
7642,2023,Pineda,Grocery,2,1,0,1,0,0,Paid,Always,Yes,0
7643,2023,Dela Paz,Salon,3,1,1,1,0,0,Paid,Sometimes,Yes,0
7644,2023,Ugong,Restaurant,3,1,0,1,0,0,Paid,Always,Yes,0
7645,2022,Oranbo,Pharmacy,4,1,1,1,0,1,Paid,Always,Yes,0
7646,2024,San Miguel,Water Refilling,2,1,1,1,0,0,Paid,Always,Yes,0
7647,2024,San Miguel,Hardware,2,1,1,1,0,0,Paid,Always,Yes,0
7648,2022,Dela Paz,Fast Food,4,1,1,1,1,0,Paid,Always,Yes,0
7649,2023,Maybunga,Restaurant,3,1,1,1,1,0,Paid,Sometimes,Yes,0
7650,2024,Bagong Ilog,Laundry,1,1,1,1,1,0,Paid,Always,Yes,0
7651,2021,Maybunga,Printing Shop,5,1,0,1,0,0,Paid,Always,Yes,0
7652,2022,Dela Paz,Grocery,4,0,1,1,0,0,Paid,Always,Yes,0
7653,2021,Oranbo,Internet Café,5,1,0,1,0,0,Unpaid,Always,Yes,0
7654,2025,Santolan,Salon,0,1,1,1,0,0,Paid,Sometimes,Yes,0
7655,2025,Santolan,Laundry,0,1,1,1,0,0,Paid,Sometimes,Yes,0
7656,2025,Sta. Lucia,Auto Repair,1,1,1,1,0,0,Paid,Always,Yes,0
7657,2025,Santolan,Grocery,1,1,1,1,0,0,Paid,Always,Yes,0
7658,2024,Rosario,Pharmacy,2,1,1,1,0,0,Paid,Always,Yes,0
7659,2024,Pinagbuhatan,Fast Food,1,1,0,1,1,0,Paid,Always,Yes,0
7660,2024,Oranbo,Laundry,2,0,1,1,1,0,Paid,Always,Yes,0
7661,2021,Malinao,Mini-Mart,4,1,1,1,0,0,Paid,Sometimes,Yes,0
7662,2024,Kapitolyo,Salon,1,1,0,0,0,0,Paid,Sometimes,Yes,0
7663,2025,Manggahan,Laundry,1,1,1,1,0,1,Paid,Sometimes,Yes,0
7664,2024,Kapitolyo,Pharmacy,1,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7665,2023,Rosario,Printing Shop,3,0,1,1,0,1,Paid,Never,Yes,1
7666,2023,San Miguel,Hardware,2,1,1,1,0,0,Paid,Always,Yes,0
7667,2024,Pineda,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
7668,2024,Bagong Ilog,Water Refilling,1,1,1,1,0,0,Unpaid,Always,Yes,0
7669,2025,Oranbo,Restaurant,1,1,0,1,0,0,Paid,Always,Yes,0
7670,2023,Sta. Lucia,Salon,2,1,1,1,1,0,Paid,Always,Yes,0
7671,2025,Oranbo,Internet Café,0,1,1,1,0,0,Paid,Sometimes,No,0
7672,2024,Pineda,Mini-Mart,2,1,1,1,1,0,Paid,Sometimes,No,0
7673,2025,Maybunga,Laundry,0,1,1,1,0,0,Unpaid,Sometimes,No,0
7674,2024,Dela Paz,Salon,1,1,0,1,0,0,Unpaid,Never,No,1
7675,2024,Bagong Ilog,Hardware,2,1,1,1,0,1,Unpaid,Always,Yes,0
7676,2024,Manggahan,Auto Repair,2,1,1,1,0,0,Paid,Never,No,0
7677,2025,Manggahan,Pharmacy,1,1,1,1,0,0,Paid,Always,Yes,0
7678,2025,Ugong,Water Refilling,0,1,1,1,0,0,Paid,Always,Yes,0
7679,2021,Pineda,Printing Shop,4,1,0,0,0,0,Paid,Always,Yes,0
7680,2021,Dela Paz,Printing Shop,4,1,1,1,0,0,Paid,Always,Yes,0
7681,2025,Malinao,Salon,0,0,1,1,0,0,Paid,Always,Yes,0
7682,2024,Manggahan,Internet Café,1,1,1,1,0,0,Paid,Always,Yes,0
7683,2024,Pinagbuhatan,Restaurant,2,1,1,1,0,0,Paid,Never,Yes,0
7684,2024,Ugong,Restaurant,1,1,0,1,0,0,Paid,Always,Yes,0
7685,2021,Malinao,Printing Shop,5,0,1,1,0,0,Paid,Sometimes,Yes,0
7686,2025,Bagong Ilog,Printing Shop,0,1,1,1,0,0,Unpaid,Never,Yes,0
7687,2025,Pineda,Water Refilling,0,0,0,1,0,0,Paid,Always,No,0
7688,2023,Pineda,Mini-Mart,3,0,1,1,0,1,Paid,Never,Yes,0
7689,2023,Sta. Lucia,Fast Food,2,1,1,1,1,0,Paid,Sometimes,Yes,0
7690,2025,Dela Paz,Internet Café,0,1,0,1,0,0,Unpaid,Sometimes,Yes,0
7691,2021,Malinao,Hardware,5,1,1,1,0,0,Paid,Always,No,0
7692,2025,Sta. Lucia,Internet Café,1,1,1,1,0,0,Paid,Sometimes,No,0
7693,2023,Malinao,Hardware,2,1,1,1,0,0,Paid,Sometimes,Yes,0
7694,2024,Manggahan,Mini-Mart,2,0,0,1,0,0,Unpaid,Always,No,0
7695,2025,Bagong Ilog,Hardware,0,1,1,1,0,0,Paid,Sometimes,No,0
7696,2024,Dela Paz,Auto Repair,2,0,0,1,0,0,Paid,Sometimes,Yes,0
7697,2023,Oranbo,Internet Café,2,1,1,1,0,0,Paid,Always,Yes,0
7698,2024,Oranbo,Printing Shop,2,1,1,0,0,0,Paid,Always,Yes,0
7699,2023,Dela Paz,Pharmacy,3,1,1,1,0,0,Paid,Never,Yes,0
7700,2023,Ugong,Fast Food,2,1,1,1,0,0,Paid,Sometimes,No,0
7701,2025,Pinagbuhatan,Pharmacy,1,0,1,1,0,0,Paid,Sometimes,Yes,1
7702,2025,Oranbo,Fast Food,1,1,1,0,0,0,Paid,Always,Yes,0
7703,2024,San Miguel,Laundry,2,1,0,1,0,0,Paid,Sometimes,Yes,1
7704,2023,Dela Paz,Internet Café,2,1,1,1,1,1,Paid,Always,No,1
7705,2021,San Miguel,Printing Shop,5,1,1,1,0,0,Paid,Never,Yes,0
7706,2021,Rosario,Mini-Mart,5,1,0,1,1,0,Paid,Sometimes,Yes,0
7707,2024,Pinagbuhatan,Internet Café,2,1,1,1,0,0,Paid,Always,Yes,0
7708,2025,Bagong Ilog,Restaurant,0,1,1,1,0,0,Paid,Always,Yes,0
7709,2024,Oranbo,Auto Repair,1,1,1,1,0,0,Paid,Always,Yes,0
7710,2025,Bagong Ilog,Restaurant,1,1,1,1,0,0,Paid,Sometimes,Yes,1
7711,2021,Ugong,Fast Food,4,0,1,0,0,0,Paid,Never,Yes,0
7712,2023,Sta. Lucia,Salon,3,1,0,1,1,0,Unpaid,Sometimes,Yes,0
7713,2022,Sta. Lucia,Grocery,3,1,1,1,0,0,Paid,Always,Yes,0
7714,2023,Pineda,Laundry,3,1,1,1,0,0,Paid,Always,Yes,0
7715,2021,Rosario,Water Refilling,4,1,1,1,0,1,Paid,Always,Yes,0
7716,2025,Kapitolyo,Salon,1,1,1,1,0,0,Unpaid,Always,Yes,0
7717,2022,Ugong,Printing Shop,4,0,0,1,0,0,Unpaid,Always,No,0
7718,2025,Kapitolyo,Salon,0,0,1,1,1,0,Paid,Sometimes,Yes,0
7719,2023,Rosario,Internet Café,3,1,0,1,0,0,Paid,Sometimes,Yes,0
7720,2025,Kapitolyo,Fast Food,1,1,0,1,0,0,Paid,Sometimes,Yes,0
7721,2024,Pineda,Salon,2,1,1,1,0,0,Unpaid,Sometimes,Yes,0
7722,2025,Maybunga,Grocery,0,0,1,0,0,0,Unpaid,Always,Yes,0
7723,2021,Rosario,Salon,5,1,1,1,0,0,Unpaid,Never,Yes,0
7724,2025,Ugong,Internet Café,1,1,1,1,0,0,Paid,Always,No,0
7725,2025,Dela Paz,Restaurant,1,0,1,1,0,0,Paid,Always,Yes,0
7726,2022,Maybunga,Salon,3,0,0,0,0,1,Paid,Sometimes,Yes,0
